pri_miRNA	mature_miRNA	transcript	RBP	value
hsa-mir-9-3	hsa-miR-9	LINC00925	FAM98B	0
hsa-mir-9-3	hsa-miR-9	LINC00925	MTERF3	0
hsa-mir-9-3	hsa-miR-9	LINC00925	PTCD3	0
hsa-mir-9-3	hsa-miR-9	LINC00925	TRIM56	0
hsa-mir-9-3	hsa-miR-9	LINC00925	PDCD11	0.299748713112946
hsa-mir-9-3	hsa-miR-9	LINC00925	UPF1	0.0468603561387066
hsa-mir-9-3	hsa-miR-9	LINC00925	NOL6	0
hsa-mir-9-3	hsa-miR-9	LINC00925	ERAL1	0.345622119815668
hsa-mir-9-3	hsa-miR-9	LINC00925	UTP20	1.3585951887597
hsa-mir-9-3	hsa-miR-9	LINC00925	QKI	0
hsa-mir-9-3	hsa-miR-9	LINC00925	PUF60	0.505050505050505
hsa-mir-9-3	hsa-miR-9	LINC00925	LSM10	0
hsa-mir-9-3	hsa-miR-9	LINC00925	LSM11	0
hsa-mir-9-3	hsa-miR-9	LINC00925	CASC3	0
hsa-mir-9-3	hsa-miR-9	LINC00925	NONO	0.675099767030847
hsa-mir-9-3	hsa-miR-9	LINC00925	SFPQ	0.487102606393131
hsa-mir-9-3	hsa-miR-9	LINC00925	ZNF106	0
hsa-mir-9-3	hsa-miR-9	LINC00925	DDX49	0
hsa-mir-9-3	hsa-miR-9	LINC00925	CELF2	0
hsa-mir-9-3	hsa-miR-9	LINC00925	CELF1	0
hsa-mir-9-3	hsa-miR-9	LINC00925	PIP5K1A	0
hsa-mir-9-3	hsa-miR-9	LINC00925	EIF2AK2	2.15945138554329
hsa-mir-9-3	hsa-miR-9	LINC00925	LARP6	0
hsa-mir-9-3	hsa-miR-9	LINC00925	ZC3H10	0
hsa-mir-9-3	hsa-miR-9	LINC00925	C9ORF114	0
hsa-mir-9-3	hsa-miR-9	LINC00925	SF1	0
hsa-mir-9-3	hsa-miR-9	LINC00925	PUM1	0.416666666666667
hsa-mir-9-3	hsa-miR-9	LINC00925	PUM2	0
hsa-mir-9-3	hsa-miR-9	LINC00925	ELAC1	0
hsa-mir-9-3	hsa-miR-9	LINC00925	IGF2BP1	0.911875115303215
hsa-mir-9-3	hsa-miR-9	LINC00925	IGF2BP2	0.446048149458295
hsa-mir-9-3	hsa-miR-9	LINC00925	IGF2BP3	0.260688355890482
hsa-mir-9-3	hsa-miR-9	LINC00925	PGAM5	0
hsa-mir-9-3	hsa-miR-9	LINC00925	CSTF1	0
hsa-mir-9-3	hsa-miR-9	LINC00925	LCORL	0
hsa-mir-9-3	hsa-miR-9	LINC00925	NOL4L	0
hsa-mir-10b	hsa-miR-10b	HOXD3	LIN28A	0.697471665213601
hsa-mir-10b	hsa-miR-10b	HOXD3	LIN28B	0.355871886120996
hsa-mir-10b	hsa-miR-10b	HOXD3	ZCCHC11	0
hsa-mir-10b	hsa-miR-10b	HOXD3	ZCCHC6	0
hsa-mir-10b	hsa-miR-10b	HOXD3	HNRNPL	1.11966992305154
hsa-mir-10b	hsa-miR-10b	HOXD3	STRBP	0
hsa-mir-10b	hsa-miR-10b	HOXD3	NUDT16L1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	GRSF1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	HNRNPF	0.825233656912964
hsa-mir-10b	hsa-miR-10b	HOXD3	HNRNPH1	0.793833203378869
hsa-mir-10b	hsa-miR-10b	HOXD3	HNRNPH2	0
hsa-mir-10b	hsa-miR-10b	HOXD3	HNRNPH3	0.166589201215223
hsa-mir-10b	hsa-miR-10b	HOXD3	ADARB1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	ESRP1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	TRMT10C	0
hsa-mir-10b	hsa-miR-10b	HOXD3	RBM4	0.638821630347054
hsa-mir-10b	hsa-miR-10b	HOXD3	RBM4B	0
hsa-mir-10b	hsa-miR-10b	HOXD3	RBM12B	0
hsa-mir-10b	hsa-miR-10b	HOXD3	SLTM	0
hsa-mir-10b	hsa-miR-10b	HOXD3	SAFB	0
hsa-mir-10b	hsa-miR-10b	HOXD3	FUS	0.634243389557569
hsa-mir-10b	hsa-miR-10b	HOXD3	TAF15	0.42616327566634
hsa-mir-10b	hsa-miR-10b	HOXD3	RBM14	0.47827336408283
hsa-mir-10b	hsa-miR-10b	HOXD3	DDX1	2.27837589488974
hsa-mir-10b	hsa-miR-10b	HOXD3	APOBEC3B	0.0962000962000962
hsa-mir-10b	hsa-miR-10b	HOXD3	RTCB	2.75171971254269
hsa-mir-10b	hsa-miR-10b	HOXD3	DDX23	0
hsa-mir-10b	hsa-miR-10b	HOXD3	RBM47	0
hsa-mir-10b	hsa-miR-10b	HOXD3	PRMT1	0.542740841248304
hsa-mir-10b	hsa-miR-10b	HOXD3	RBM6	0
hsa-mir-10b	hsa-miR-10b	HOXD3	SUGP1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	PLRG1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	CDC5L	0
hsa-mir-10b	hsa-miR-10b	HOXD3	CDC40	0
hsa-mir-10b	hsa-miR-10b	HOXD3	SF3A1	0.952380952380952
hsa-mir-10b	hsa-miR-10b	HOXD3	SF3A3	0
hsa-mir-10b	hsa-miR-10b	HOXD3	SF3B1	1.47111040209196
hsa-mir-10b	hsa-miR-10b	HOXD3	SF3B2	1.05389789343305
hsa-mir-10b	hsa-miR-10b	HOXD3	SF3B3	1.19090873786821
hsa-mir-10b	hsa-miR-10b	HOXD3	SF3B4	1.1125
hsa-mir-10b	hsa-miR-10b	HOXD3	SF3B5	0
hsa-mir-10b	hsa-miR-10b	HOXD3	U2SURP	1.1221674173038
hsa-mir-10b	hsa-miR-10b	HOXD3	RBM10	0
hsa-mir-10b	hsa-miR-10b	HOXD3	CHERP	0
hsa-mir-10b	hsa-miR-10b	HOXD3	CCAR1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	RBM17	0
hsa-mir-10b	hsa-miR-10b	HOXD3	RBM5	0
hsa-mir-10b	hsa-miR-10b	HOXD3	AQR	0
hsa-mir-10b	hsa-miR-10b	HOXD3	XAB2	0
hsa-mir-10b	hsa-miR-10b	HOXD3	PAXBP1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	PURA	0
hsa-mir-10b	hsa-miR-10b	HOXD3	PURB	0
hsa-mir-10b	hsa-miR-10b	HOXD3	PLOD1	0.31055900621118
hsa-mir-10b	hsa-miR-10b	HOXD3	HNRNPA0	0.09217998827215
hsa-mir-10b	hsa-miR-10b	HOXD3	HNRNPA1	0.684822379177592
hsa-mir-10b	hsa-miR-10b	HOXD3	HNRNPA2B1	0.737124446299165
hsa-mir-10b	hsa-miR-10b	HOXD3	HNRNPA3	0.621676182258546
hsa-mir-10b	hsa-miR-10b	HOXD3	HNRNPK	1.20028913203939
hsa-mir-10b	hsa-miR-10b	HOXD3	KIN	0
hsa-mir-10b	hsa-miR-10b	HOXD3	TRIM71	0
hsa-mir-10b	hsa-miR-10b	HOXD3	G3BP2	0.142585551330798
hsa-mir-10b	hsa-miR-10b	HOXD3	ZC3H7A	0
hsa-mir-10b	hsa-miR-10b	HOXD3	ZC3H7B	0
hsa-mir-10b	hsa-miR-10b	HOXD3	XRN1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	TRIM25	0
hsa-mir-10b	hsa-miR-10b	HOXD3	ATXN2L	0.147058823529412
hsa-mir-10b	hsa-miR-10b	HOXD3	ATXN2	0
hsa-mir-10b	hsa-miR-10b	HOXD3	NUFIP2	0
hsa-mir-10b	hsa-miR-10b	HOXD3	TTC3	0
hsa-mir-10b	hsa-miR-10b	HOXD3	PAPD4	0.249687890137328
hsa-mir-10b	hsa-miR-10b	HOXD3	ZC3H11A	0
hsa-mir-10b	hsa-miR-10b	HOXD3	HNRNPM	0.96642647790236
hsa-mir-10b	hsa-miR-10b	HOXD3	ZNF346	2.37107511728048
hsa-mir-10b	hsa-miR-10b	HOXD3	RTCA	0.45662100456621
hsa-mir-10b	hsa-miR-10b	HOXD3	DHX36	0.767810224212908
hsa-mir-10b	hsa-miR-10b	HOXD3	USP36	0
hsa-mir-10b	hsa-miR-10b	HOXD3	PATL1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	EDC3	0
hsa-mir-10b	hsa-miR-10b	HOXD3	EDC4	0
hsa-mir-10b	hsa-miR-10b	HOXD3	DCP1A	0
hsa-mir-10b	hsa-miR-10b	HOXD3	DCP1B	0
hsa-mir-10b	hsa-miR-10b	HOXD3	DCP2	0
hsa-mir-10b	hsa-miR-10b	HOXD3	DDX3X	1.14117769679787
hsa-mir-10b	hsa-miR-10b	HOXD3	DDX3Y	0
hsa-mir-10b	hsa-miR-10b	HOXD3	HNRNPR	0.843480773614306
hsa-mir-10b	hsa-miR-10b	HOXD3	SYNCRIP	0.99543214273637
hsa-mir-10b	hsa-miR-10b	HOXD3	ZFR	0
hsa-mir-10b	hsa-miR-10b	HOXD3	TRMT1L	0
hsa-mir-10b	hsa-miR-10b	HOXD3	MSI1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	MSI2	0.282618935468676
hsa-mir-10b	hsa-miR-10b	HOXD3	TRIM26	0
hsa-mir-10b	hsa-miR-10b	HOXD3	SART3	0
hsa-mir-10b	hsa-miR-10b	HOXD3	RBBP6	0
hsa-mir-10b	hsa-miR-10b	HOXD3	CRTAP	2.11640211640212
hsa-mir-10b	hsa-miR-10b	HOXD3	P3H1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	TRA2A	0
hsa-mir-10b	hsa-miR-10b	HOXD3	TRA2B	1.07453889156104
hsa-mir-10b	hsa-miR-10b	HOXD3	WWP1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	WWP2	0
hsa-mir-10b	hsa-miR-10b	HOXD3	CPSF1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	CPSF2	0
hsa-mir-10b	hsa-miR-10b	HOXD3	CPSF3	0
hsa-mir-10b	hsa-miR-10b	HOXD3	CPSF4	0
hsa-mir-10b	hsa-miR-10b	HOXD3	NUDT21	6.79045092838196
hsa-mir-10b	hsa-miR-10b	HOXD3	CPSF6	18.3083583083583
hsa-mir-10b	hsa-miR-10b	HOXD3	CPSF7	33.1565276828435
hsa-mir-10b	hsa-miR-10b	HOXD3	CSTF2	0
hsa-mir-10b	hsa-miR-10b	HOXD3	CSTF3	0
hsa-mir-10b	hsa-miR-10b	HOXD3	FIP1L1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	WDR33	0
hsa-mir-10b	hsa-miR-10b	HOXD3	SYMPK	0
hsa-mir-10b	hsa-miR-10b	HOXD3	EPRS	0.302533983237501
hsa-mir-10b	hsa-miR-10b	HOXD3	RARS	0.552005366693238
hsa-mir-10b	hsa-miR-10b	HOXD3	IARS	0.327606511281951
hsa-mir-10b	hsa-miR-10b	HOXD3	LARS	0.396039603960396
hsa-mir-10b	hsa-miR-10b	HOXD3	DARS	0.554854549365058
hsa-mir-10b	hsa-miR-10b	HOXD3	QARS	0.215589730174154
hsa-mir-10b	hsa-miR-10b	HOXD3	MARS	0.799144827621865
hsa-mir-10b	hsa-miR-10b	HOXD3	KARS	0.0509683995922528
hsa-mir-10b	hsa-miR-10b	HOXD3	AIMP1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	AIMP2	0
hsa-mir-10b	hsa-miR-10b	HOXD3	ZNF385A	0
hsa-mir-10b	hsa-miR-10b	HOXD3	LARP7	0.712563568774432
hsa-mir-10b	hsa-miR-10b	HOXD3	DZIP3	0
hsa-mir-10b	hsa-miR-10b	HOXD3	TIAL1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	MYEF2	0
hsa-mir-10b	hsa-miR-10b	HOXD3	RBFOX2	0.208333333333333
hsa-mir-10b	hsa-miR-10b	HOXD3	KNOP1	0.273972602739726
hsa-mir-10b	hsa-miR-10b	HOXD3	DHX37	1.58448246027183
hsa-mir-10b	hsa-miR-10b	HOXD3	DDX21	1.17939806170464
hsa-mir-10b	hsa-miR-10b	HOXD3	LRPPRC	1.75005792185341
hsa-mir-10b	hsa-miR-10b	HOXD3	RBM45	0
hsa-mir-10b	hsa-miR-10b	HOXD3	RBMS1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	RBMS2	0
hsa-mir-10b	hsa-miR-10b	HOXD3	HARS2	0
hsa-mir-10b	hsa-miR-10b	HOXD3	SUGP2	0
hsa-mir-10b	hsa-miR-10b	HOXD3	MATR3	0.821484749819752
hsa-mir-10b	hsa-miR-10b	HOXD3	YBX3	1.2456195662894
hsa-mir-10b	hsa-miR-10b	HOXD3	YBX1	1.22730974951957
hsa-mir-10b	hsa-miR-10b	HOXD3	YBX2	0.373482726423903
hsa-mir-10b	hsa-miR-10b	HOXD3	C1QBP	0.463931348887101
hsa-mir-10b	hsa-miR-10b	HOXD3	PTBP1	0.630870982594301
hsa-mir-10b	hsa-miR-10b	HOXD3	PTBP3	0.0574712643678161
hsa-mir-10b	hsa-miR-10b	HOXD3	FAM98A	2.46615650367104
hsa-mir-10b	hsa-miR-10b	HOXD3	FAM98B	1.85185185185185
hsa-mir-10b	hsa-miR-10b	HOXD3	MTERF3	0
hsa-mir-10b	hsa-miR-10b	HOXD3	PTCD3	0
hsa-mir-10b	hsa-miR-10b	HOXD3	TRIM56	0
hsa-mir-10b	hsa-miR-10b	HOXD3	PDCD11	0.728106493182
hsa-mir-10b	hsa-miR-10b	HOXD3	UPF1	0.409072557062643
hsa-mir-10b	hsa-miR-10b	HOXD3	NOL6	0.727272727272727
hsa-mir-10b	hsa-miR-10b	HOXD3	ERAL1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	UTP20	0.121221846189754
hsa-mir-10b	hsa-miR-10b	HOXD3	QKI	0
hsa-mir-10b	hsa-miR-10b	HOXD3	PUF60	1.12233445566779
hsa-mir-10b	hsa-miR-10b	HOXD3	LSM10	3.84615384615385
hsa-mir-10b	hsa-miR-10b	HOXD3	LSM11	11.4583333333333
hsa-mir-10b	hsa-miR-10b	HOXD3	CASC3	0
hsa-mir-10b	hsa-miR-10b	HOXD3	NONO	1.31042694050889
hsa-mir-10b	hsa-miR-10b	HOXD3	SFPQ	0.645714551205847
hsa-mir-10b	hsa-miR-10b	HOXD3	ZNF106	0
hsa-mir-10b	hsa-miR-10b	HOXD3	DDX49	0
hsa-mir-10b	hsa-miR-10b	HOXD3	CELF2	0
hsa-mir-10b	hsa-miR-10b	HOXD3	CELF1	0.14903129657228
hsa-mir-10b	hsa-miR-10b	HOXD3	PIP5K1A	0
hsa-mir-10b	hsa-miR-10b	HOXD3	EIF2AK2	1.72483787397774
hsa-mir-10b	hsa-miR-10b	HOXD3	LARP6	0
hsa-mir-10b	hsa-miR-10b	HOXD3	ZC3H10	0
hsa-mir-10b	hsa-miR-10b	HOXD3	C9ORF114	0
hsa-mir-10b	hsa-miR-10b	HOXD3	SF1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	PUM1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	PUM2	0
hsa-mir-10b	hsa-miR-10b	HOXD3	ELAC1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	IGF2BP1	0.532971707406132
hsa-mir-10b	hsa-miR-10b	HOXD3	IGF2BP2	0.643793151058891
hsa-mir-10b	hsa-miR-10b	HOXD3	IGF2BP3	0.201740094652144
hsa-mir-10b	hsa-miR-10b	HOXD3	PGAM5	1.37931034482759
hsa-mir-10b	hsa-miR-10b	HOXD3	CSTF1	0
hsa-mir-10b	hsa-miR-10b	HOXD3	LCORL	0
hsa-mir-10b	hsa-miR-10b	HOXD3	NOL4L	0
hsa-mir-15a	hsa-miR-15a	DLEU2	LIN28A	0.959023539668701
hsa-mir-15a	hsa-miR-15a	DLEU2	LIN28B	0.237247924080664
hsa-mir-15a	hsa-miR-15a	DLEU2	ZCCHC11	0
hsa-mir-15a	hsa-miR-15a	DLEU2	ZCCHC6	0
hsa-mir-15a	hsa-miR-15a	DLEU2	HNRNPL	1.32646396474787
hsa-mir-15a	hsa-miR-15a	DLEU2	STRBP	0
hsa-mir-15a	hsa-miR-15a	DLEU2	NUDT16L1	0
hsa-mir-15a	hsa-miR-15a	DLEU2	GRSF1	0
hsa-mir-15a	hsa-miR-15a	DLEU2	HNRNPF	0.459617943909601
hsa-mir-15a	hsa-miR-15a	DLEU2	HNRNPH1	0.677741622670789
hsa-mir-15a	hsa-miR-15a	DLEU2	HNRNPH2	0.229423573272154
hsa-mir-15a	hsa-miR-15a	DLEU2	HNRNPH3	0.208639435791948
hsa-mir-15a	hsa-miR-15a	DLEU2	ADARB1	0
hsa-mir-15a	hsa-miR-15a	DLEU2	ESRP1	0
hsa-mir-15a	hsa-miR-15a	DLEU2	TRMT10C	13.3333333333333
hsa-mir-15a	hsa-miR-15a	DLEU2	RBM4	0
hsa-mir-15a	hsa-miR-15a	DLEU2	RBM4B	0
hsa-mir-15a	hsa-miR-15a	DLEU2	RBM12B	0
hsa-mir-15a	hsa-miR-15a	DLEU2	SLTM	0
hsa-mir-15a	hsa-miR-15a	DLEU2	SAFB	0
hsa-mir-15a	hsa-miR-15a	DLEU2	FUS	0.664335242366204
hsa-mir-15a	hsa-miR-15a	DLEU2	TAF15	0.55962555962556
hsa-mir-15a	hsa-miR-15a	DLEU2	RBM14	0.228268309377139
hsa-mir-15a	hsa-miR-15a	DLEU2	DDX1	0.883796468048719
hsa-mir-15a	hsa-miR-15a	DLEU2	APOBEC3B	0
hsa-mir-15a	hsa-miR-15a	DLEU2	RTCB	1.00285145636417
hsa-mir-15a	hsa-miR-15a	DLEU2	DDX23	0
hsa-mir-15a	hsa-miR-15a	DLEU2	RBM47	0
hsa-mir-15a	hsa-miR-15a	DLEU2	PRMT1	0.68459356112002
hsa-mir-15a	hsa-miR-15a	DLEU2	RBM6	0
hsa-mir-15a	hsa-miR-15a	DLEU2	SUGP1	0
hsa-mir-15a	hsa-miR-15a	DLEU2	PLRG1	0
hsa-mir-15a	hsa-miR-15a	DLEU2	CDC5L	0
hsa-mir-15a	hsa-miR-15a	DLEU2	CDC40	0
hsa-mir-15a	hsa-miR-15a	DLEU2	SF3A1	4.20174272633289
hsa-mir-15a	hsa-miR-15a	DLEU2	SF3A3	0
hsa-mir-15a	hsa-miR-15a	DLEU2	SF3B1	0.475210226416122
hsa-mir-15a	hsa-miR-15a	DLEU2	SF3B2	0.14903129657228
hsa-mir-15a	hsa-miR-15a	DLEU2	SF3B3	0.680556940302852
hsa-mir-15a	hsa-miR-15a	DLEU2	SF3B4	0
hsa-mir-15a	hsa-miR-15a	DLEU2	SF3B5	0
hsa-mir-15a	hsa-miR-15a	DLEU2	U2SURP	0
hsa-mir-15a	hsa-miR-15a	DLEU2	RBM10	0
hsa-mir-15a	hsa-miR-15a	DLEU2	CHERP	0
hsa-mir-15a	hsa-miR-15a	DLEU2	CCAR1	0
hsa-mir-15a	hsa-miR-15a	DLEU2	RBM17	0
hsa-mir-15a	hsa-miR-15a	DLEU2	RBM5	0
hsa-mir-15a	hsa-miR-15a	DLEU2	AQR	0
hsa-mir-15a	hsa-miR-15a	DLEU2	XAB2	0
hsa-mir-15a	hsa-miR-15a	DLEU2	PAXBP1	0
hsa-mir-15a	hsa-miR-15a	DLEU2	PURA	0
hsa-mir-15a	hsa-miR-15a	DLEU2	PURB	0
hsa-mir-15a	hsa-miR-15a	DLEU2	PLOD1	0.186335403726708
hsa-mir-15a	hsa-miR-15a	DLEU2	HNRNPA0	0.266162169945065
hsa-mir-15a	hsa-miR-15a	DLEU2	HNRNPA1	0.810862995606827
hsa-mir-15a	hsa-miR-15a	DLEU2	HNRNPA2B1	0.673515728845273
hsa-mir-15a	hsa-miR-15a	DLEU2	HNRNPA3	0.747597352962536
hsa-mir-15a	hsa-miR-15a	DLEU2	HNRNPK	1.1927639594281
hsa-mir-15a	hsa-miR-15a	DLEU2	KIN	0
hsa-mir-15a	hsa-miR-15a	DLEU2	TRIM71	11.161346551912
hsa-mir-15a	hsa-miR-15a	DLEU2	G3BP2	0
hsa-mir-15a	hsa-miR-15a	DLEU2	ZC3H7A	0
hsa-mir-15a	hsa-miR-15a	DLEU2	ZC3H7B	0
hsa-mir-15a	hsa-miR-15a	DLEU2	XRN1	0
hsa-mir-15a	hsa-miR-15a	DLEU2	TRIM25	0
hsa-mir-15a	hsa-miR-15a	DLEU2	ATXN2L	0
hsa-mir-15a	hsa-miR-15a	DLEU2	ATXN2	0
hsa-mir-15a	hsa-miR-15a	DLEU2	NUFIP2	0
hsa-mir-15a	hsa-miR-15a	DLEU2	TTC3	0
hsa-mir-15a	hsa-miR-15a	DLEU2	PAPD4	0
hsa-mir-15a	hsa-miR-15a	DLEU2	ZC3H11A	0
hsa-mir-15a	hsa-miR-15a	DLEU2	HNRNPM	1.00853473823513
hsa-mir-15a	hsa-miR-15a	DLEU2	ZNF346	0.274557657107993
hsa-mir-15a	hsa-miR-15a	DLEU2	RTCA	0.925925925925926
hsa-mir-15a	hsa-miR-15a	DLEU2	DHX36	0.0775193798449612
hsa-mir-15a	hsa-miR-15a	DLEU2	USP36	0
hsa-mir-15a	hsa-miR-15a	DLEU2	PATL1	0
hsa-mir-15a	hsa-miR-15a	DLEU2	EDC3	0
hsa-mir-15a	hsa-miR-15a	DLEU2	EDC4	0
hsa-mir-15a	hsa-miR-15a	DLEU2	DCP1A	0
hsa-mir-15a	hsa-miR-15a	DLEU2	DCP1B	0
hsa-mir-15a	hsa-miR-15a	DLEU2	DCP2	0
hsa-mir-15a	hsa-miR-15a	DLEU2	DDX3X	0.720563405249552
hsa-mir-15a	hsa-miR-15a	DLEU2	DDX3Y	0
hsa-mir-15a	hsa-miR-15a	DLEU2	HNRNPR	0.782858657327291
hsa-mir-15a	hsa-miR-15a	DLEU2	SYNCRIP	1.24526930524796
hsa-mir-15a	hsa-miR-15a	DLEU2	ZFR	0
hsa-mir-15a	hsa-miR-15a	DLEU2	TRMT1L	0
hsa-mir-15a	hsa-miR-15a	DLEU2	MSI1	0
hsa-mir-15a	hsa-miR-15a	DLEU2	MSI2	0.439372060878899
hsa-mir-15a	hsa-miR-15a	DLEU2	TRIM26	0
hsa-mir-15a	hsa-miR-15a	DLEU2	SART3	0
hsa-mir-15a	hsa-miR-15a	DLEU2	RBBP6	0
hsa-mir-15a	hsa-miR-15a	DLEU2	CRTAP	0
hsa-mir-15a	hsa-miR-15a	DLEU2	P3H1	0
hsa-mir-15a	hsa-miR-15a	DLEU2	TRA2A	0.523895673149405
hsa-mir-15a	hsa-miR-15a	DLEU2	TRA2B	0.717914942469517
hsa-mir-15a	hsa-miR-15a	DLEU2	WWP1	0
hsa-mir-15a	hsa-miR-15a	DLEU2	WWP2	0
hsa-mir-15a	hsa-miR-15a	DLEU2	CPSF1	0.167785234899329
hsa-mir-15a	hsa-miR-15a	DLEU2	CPSF2	0
hsa-mir-15a	hsa-miR-15a	DLEU2	CPSF3	0
hsa-mir-15a	hsa-miR-15a	DLEU2	CPSF4	0
hsa-mir-15a	hsa-miR-15a	DLEU2	NUDT21	1.48148148148148
hsa-mir-15a	hsa-miR-15a	DLEU2	CPSF6	0
hsa-mir-15a	hsa-miR-15a	DLEU2	CPSF7	0
hsa-mir-15a	hsa-miR-15a	DLEU2	CSTF2	0
hsa-mir-15a	hsa-miR-15a	DLEU2	CSTF3	0
hsa-mir-15a	hsa-miR-15a	DLEU2	FIP1L1	0
hsa-mir-15a	hsa-miR-15a	DLEU2	WDR33	0
hsa-mir-15a	hsa-miR-15a	DLEU2	SYMPK	0
hsa-mir-15a	hsa-miR-15a	DLEU2	EPRS	1.81099556116382
hsa-mir-15a	hsa-miR-15a	DLEU2	RARS	2.25089026585695
hsa-mir-15a	hsa-miR-15a	DLEU2	IARS	1.30238517494307
hsa-mir-15a	hsa-miR-15a	DLEU2	LARS	1.3768115942029
hsa-mir-15a	hsa-miR-15a	DLEU2	DARS	1.48995594173658
hsa-mir-15a	hsa-miR-15a	DLEU2	QARS	3.62368487838202
hsa-mir-15a	hsa-miR-15a	DLEU2	MARS	2.68495285368573
hsa-mir-15a	hsa-miR-15a	DLEU2	KARS	2.48414981845352
hsa-mir-15a	hsa-miR-15a	DLEU2	AIMP1	2.42981985133298
hsa-mir-15a	hsa-miR-15a	DLEU2	AIMP2	5.4861786484303
hsa-mir-15a	hsa-miR-15a	DLEU2	ZNF385A	0
hsa-mir-15a	hsa-miR-15a	DLEU2	LARP7	1.01704797026533
hsa-mir-15a	hsa-miR-15a	DLEU2	DZIP3	0
hsa-mir-15a	hsa-miR-15a	DLEU2	TIAL1	0
hsa-mir-15a	hsa-miR-15a	DLEU2	MYEF2	0.387596899224806
hsa-mir-15a	hsa-miR-15a	DLEU2	RBFOX2	0
hsa-mir-15a	hsa-miR-15a	DLEU2	KNOP1	0
hsa-mir-15a	hsa-miR-15a	DLEU2	DHX37	2.5
hsa-mir-15a	hsa-miR-15a	DLEU2	DDX21	0.918042396501221
hsa-mir-15a	hsa-miR-15a	DLEU2	LRPPRC	1.59435167670179
hsa-mir-15a	hsa-miR-15a	DLEU2	RBM45	0
hsa-mir-15a	hsa-miR-15a	DLEU2	RBMS1	0
hsa-mir-15a	hsa-miR-15a	DLEU2	RBMS2	0
hsa-mir-15a	hsa-miR-15a	DLEU2	HARS2	0
hsa-mir-15a	hsa-miR-15a	DLEU2	SUGP2	0
hsa-mir-15a	hsa-miR-15a	DLEU2	MATR3	0.639629767129851
hsa-mir-15a	hsa-miR-15a	DLEU2	YBX3	0.218240823419842
hsa-mir-15a	hsa-miR-15a	DLEU2	YBX1	0.867520236747808
hsa-mir-15a	hsa-miR-15a	DLEU2	YBX2	0
hsa-mir-15a	hsa-miR-15a	DLEU2	C1QBP	0.396111283483297
hsa-mir-15a	hsa-miR-15a	DLEU2	PTBP1	0.481810243329923
hsa-mir-15a	hsa-miR-15a	DLEU2	PTBP3	0
hsa-mir-15a	hsa-miR-15a	DLEU2	FAM98A	0.909658506292086
hsa-mir-15a	hsa-miR-15a	DLEU2	FAM98B	0
hsa-mir-15a	hsa-miR-15a	DLEU2	MTERF3	0
hsa-mir-15a	hsa-miR-15a	DLEU2	PTCD3	0
hsa-mir-15a	hsa-miR-15a	DLEU2	TRIM56	0
hsa-mir-15a	hsa-miR-15a	DLEU2	PDCD11	0.290109415021519
hsa-mir-15a	hsa-miR-15a	DLEU2	UPF1	1.23263110712685
hsa-mir-15a	hsa-miR-15a	DLEU2	NOL6	0.303030303030303
hsa-mir-15a	hsa-miR-15a	DLEU2	ERAL1	0.345622119815668
hsa-mir-15a	hsa-miR-15a	DLEU2	UTP20	2.28963495278275
hsa-mir-15a	hsa-miR-15a	DLEU2	QKI	0
hsa-mir-15a	hsa-miR-15a	DLEU2	PUF60	0.793650793650794
hsa-mir-15a	hsa-miR-15a	DLEU2	LSM10	0
hsa-mir-15a	hsa-miR-15a	DLEU2	LSM11	0
hsa-mir-15a	hsa-miR-15a	DLEU2	CASC3	0
hsa-mir-15a	hsa-miR-15a	DLEU2	NONO	0.411121212702878
hsa-mir-15a	hsa-miR-15a	DLEU2	SFPQ	0.87445565388256
hsa-mir-15a	hsa-miR-15a	DLEU2	ZNF106	0
hsa-mir-15a	hsa-miR-15a	DLEU2	DDX49	0.87719298245614
hsa-mir-15a	hsa-miR-15a	DLEU2	CELF2	0
hsa-mir-15a	hsa-miR-15a	DLEU2	CELF1	0
hsa-mir-15a	hsa-miR-15a	DLEU2	PIP5K1A	0
hsa-mir-15a	hsa-miR-15a	DLEU2	EIF2AK2	0.203807921340107
hsa-mir-15a	hsa-miR-15a	DLEU2	LARP6	0
hsa-mir-15a	hsa-miR-15a	DLEU2	ZC3H10	0
